STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,ACTIVITY,Economic activity,POLLUTANT,Pollutants,ACTIVITY_SCOPE,Activity scope,METHODOLOGY,Methodology,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2020-Q3,,102008500,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2020-Q4,,105009700,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2021-Q1,,106350000,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2021-Q2,,106158200,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2021-Q3,,103705300,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2021-Q4,,106606900,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2022-Q1,,105856000,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2022-Q2,,108812600,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2022-Q3,,110920000,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2022-Q4,,104800800,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2023-Q1,,103425600,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2023-Q2,,103908100,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2023-Q3,,105382900,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2023-Q4,,103222700,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,GBR,United Kingdom,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",ATU_HH,All ISIC activities and activities of households,CO2,Carbon dioxide,RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2024-Q1,,104715800,,,,,,0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AEA@DF_AEA(1.1),Air Emissions Accounts,I,OECD,OECD,Q,Quarterly,EMISSIONS,Emissions,T_CO2E,Tonnes of CO2-equivalent,S,"Seasonally adjusted, not calendar adjusted",C,Manufacturing,GHG,Greenhouse gases (excludes carbon dioxide from biomass used as a fuel),RES,Activities by residents,_Z,Not applicable,ESTIMATED,Estimated by OECD,2015-Q1,,726825205.974186,,,,,,0,Zero
